"GEOID","NAME","variable","estimate","moe"
"12129","Wakulla County, Florida","B01001_032",49,57
"12129","Wakulla County, Florida","B01001_033",136,120
"12129","Wakulla County, Florida","B01001_034",387,120
"12129","Wakulla County, Florida","B01001_035",815,76
"12129","Wakulla County, Florida","B01001_036",922,103
"12129","Wakulla County, Florida","B01001_037",1136,267
"12129","Wakulla County, Florida","B01001_038",937,199
"12129","Wakulla County, Florida","B01001_039",962,163
"12129","Wakulla County, Florida","B01001_040",1084,109
"12129","Wakulla County, Florida","B01001_041",1096,174
"12129","Wakulla County, Florida","B01001_042",607,160
"12129","Wakulla County, Florida","B01001_043",562,135
"12129","Wakulla County, Florida","B01001_044",290,132
"12129","Wakulla County, Florida","B01001_045",516,150
"12129","Wakulla County, Florida","B01001_046",682,180
"12129","Wakulla County, Florida","B01001_047",418,110
"12129","Wakulla County, Florida","B01001_048",388,134
"12129","Wakulla County, Florida","B01001_049",200,87
"12131","Walton County, Florida","B01001_001",68262,NA
"12131","Walton County, Florida","B01001_002",34533,251
"12131","Walton County, Florida","B01001_003",2060,124
"12131","Walton County, Florida","B01001_004",1679,284
"12131","Walton County, Florida","B01001_005",2109,292
"12131","Walton County, Florida","B01001_006",1246,140
"12131","Walton County, Florida","B01001_007",629,97
"12131","Walton County, Florida","B01001_008",406,160
"12131","Walton County, Florida","B01001_009",385,125
"12131","Walton County, Florida","B01001_010",952,169
"12131","Walton County, Florida","B01001_011",2114,127
"12131","Walton County, Florida","B01001_012",2186,148
"12131","Walton County, Florida","B01001_013",2354,341
"12131","Walton County, Florida","B01001_014",2318,324
"12131","Walton County, Florida","B01001_015",2184,137
"12131","Walton County, Florida","B01001_016",2399,145
"12131","Walton County, Florida","B01001_017",2712,261
"12131","Walton County, Florida","B01001_018",1045,251
"12131","Walton County, Florida","B01001_019",1381,231
"12131","Walton County, Florida","B01001_020",898,178
"12131","Walton County, Florida","B01001_021",1328,227
"12131","Walton County, Florida","B01001_022",1918,246
"12131","Walton County, Florida","B01001_023",1106,165
"12131","Walton County, Florida","B01001_024",687,180
"12131","Walton County, Florida","B01001_025",437,116
"12131","Walton County, Florida","B01001_026",33729,251
"12131","Walton County, Florida","B01001_027",1974,131
"12131","Walton County, Florida","B01001_028",1688,251
"12131","Walton County, Florida","B01001_029",2170,266
"12131","Walton County, Florida","B01001_030",1007,108
"12131","Walton County, Florida","B01001_031",572,113
"12131","Walton County, Florida","B01001_032",93,70
"12131","Walton County, Florida","B01001_033",308,125
"12131","Walton County, Florida","B01001_034",956,175
"12131","Walton County, Florida","B01001_035",1853,135
"12131","Walton County, Florida","B01001_036",2173,152
"12131","Walton County, Florida","B01001_037",1831,251
"12131","Walton County, Florida","B01001_038",1872,265
"12131","Walton County, Florida","B01001_039",2146,131
"12131","Walton County, Florida","B01001_040",2537,137
"12131","Walton County, Florida","B01001_041",2874,320
"12131","Walton County, Florida","B01001_042",1017,246
"12131","Walton County, Florida","B01001_043",1722,282
"12131","Walton County, Florida","B01001_044",1038,224
"12131","Walton County, Florida","B01001_045",1443,250
"12131","Walton County, Florida","B01001_046",1756,233
"12131","Walton County, Florida","B01001_047",1078,197
"12131","Walton County, Florida","B01001_048",825,185
"12131","Walton County, Florida","B01001_049",796,213
"12133","Washington County, Florida","B01001_001",24764,NA
"12133","Washington County, Florida","B01001_002",13409,174
"12133","Washington County, Florida","B01001_003",559,77
"12133","Washington County, Florida","B01001_004",603,110
"12133","Washington County, Florida","B01001_005",770,153
"12133","Washington County, Florida","B01001_006",411,44
"12133","Washington County, Florida","B01001_007",339,102
"12133","Washington County, Florida","B01001_008",143,100
"12133","Washington County, Florida","B01001_009",223,91
"12133","Washington County, Florida","B01001_010",559,116
"12133","Washington County, Florida","B01001_011",1070,94
"12133","Washington County, Florida","B01001_012",1177,154
"12133","Washington County, Florida","B01001_013",959,130
"12133","Washington County, Florida","B01001_014",961,133
"12133","Washington County, Florida","B01001_015",905,77
"12133","Washington County, Florida","B01001_016",1038,81
"12133","Washington County, Florida","B01001_017",912,148
"12133","Washington County, Florida","B01001_018",348,94
"12133","Washington County, Florida","B01001_019",430,122
"12133","Washington County, Florida","B01001_020",248,66
"12133","Washington County, Florida","B01001_021",454,86
"12133","Washington County, Florida","B01001_022",498,88
"12133","Washington County, Florida","B01001_023",384,83
"12133","Washington County, Florida","B01001_024",202,70
"12133","Washington County, Florida","B01001_025",216,70
"12133","Washington County, Florida","B01001_026",11355,174
"12133","Washington County, Florida","B01001_027",616,112
"12133","Washington County, Florida","B01001_028",761,164
"12133","Washington County, Florida","B01001_029",693,122
"12133","Washington County, Florida","B01001_030",379,56
"12133","Washington County, Florida","B01001_031",259,64
"12133","Washington County, Florida","B01001_032",59,40
"12133","Washington County, Florida","B01001_033",151,73
"12133","Washington County, Florida","B01001_034",358,63
"12133","Washington County, Florida","B01001_035",609,52
"12133","Washington County, Florida","B01001_036",690,88
"12133","Washington County, Florida","B01001_037",655,132
"12133","Washington County, Florida","B01001_038",577,112
"12133","Washington County, Florida","B01001_039",692,52
"12133","Washington County, Florida","B01001_040",837,52
"12133","Washington County, Florida","B01001_041",983,136
"12133","Washington County, Florida","B01001_042",285,97
"12133","Washington County, Florida","B01001_043",485,120
"12133","Washington County, Florida","B01001_044",302,91
"12133","Washington County, Florida","B01001_045",411,92
"12133","Washington County, Florida","B01001_046",666,118
"12133","Washington County, Florida","B01001_047",371,71
"12133","Washington County, Florida","B01001_048",296,73
"12133","Washington County, Florida","B01001_049",220,59
"13001","Appling County, Georgia","B01001_001",18440,NA
"13001","Appling County, Georgia","B01001_002",9318,152
"13001","Appling County, Georgia","B01001_003",648,165
"13001","Appling County, Georgia","B01001_004",756,167
"13001","Appling County, Georgia","B01001_005",553,145
"13001","Appling County, Georgia","B01001_006",513,77
"13001","Appling County, Georgia","B01001_007",314,123
"13001","Appling County, Georgia","B01001_008",89,50
"13001","Appling County, Georgia","B01001_009",92,54
"13001","Appling County, Georgia","B01001_010",389,130
"13001","Appling County, Georgia","B01001_011",567,100
"13001","Appling County, Georgia","B01001_012",563,122
"13001","Appling County, Georgia","B01001_013",518,147
"13001","Appling County, Georgia","B01001_014",514,106
"13001","Appling County, Georgia","B01001_015",472,50
"13001","Appling County, Georgia","B01001_016",716,116
"13001","Appling County, Georgia","B01001_017",672,126
"13001","Appling County, Georgia","B01001_018",246,88
"13001","Appling County, Georgia","B01001_019",299,90
"13001","Appling County, Georgia","B01001_020",187,62
"13001","Appling County, Georgia","B01001_021",243,66
"13001","Appling County, Georgia","B01001_022",480,80
"13001","Appling County, Georgia","B01001_023",208,75
"13001","Appling County, Georgia","B01001_024",158,63
"13001","Appling County, Georgia","B01001_025",121,61
"13001","Appling County, Georgia","B01001_026",9122,152
"13001","Appling County, Georgia","B01001_027",588,107
"13001","Appling County, Georgia","B01001_028",640,135
"13001","Appling County, Georgia","B01001_029",569,131
"13001","Appling County, Georgia","B01001_030",310,43
"13001","Appling County, Georgia","B01001_031",220,76
"13001","Appling County, Georgia","B01001_032",41,33
"13001","Appling County, Georgia","B01001_033",171,92
"13001","Appling County, Georgia","B01001_034",259,70
"13001","Appling County, Georgia","B01001_035",484,92
"13001","Appling County, Georgia","B01001_036",522,95
"13001","Appling County, Georgia","B01001_037",369,112
"13001","Appling County, Georgia","B01001_038",708,160
"13001","Appling County, Georgia","B01001_039",515,65
"13001","Appling County, Georgia","B01001_040",696,135
"13001","Appling County, Georgia","B01001_041",690,122
"13001","Appling County, Georgia","B01001_042",247,83
"13001","Appling County, Georgia","B01001_043",383,99
"13001","Appling County, Georgia","B01001_044",278,95
"13001","Appling County, Georgia","B01001_045",268,80
"13001","Appling County, Georgia","B01001_046",423,88
"13001","Appling County, Georgia","B01001_047",363,75
"13001","Appling County, Georgia","B01001_048",211,75
"13001","Appling County, Georgia","B01001_049",167,69
"13003","Atkinson County, Georgia","B01001_001",8239,NA
"13003","Atkinson County, Georgia","B01001_002",4179,76
"13003","Atkinson County, Georgia","B01001_003",311,62
"13003","Atkinson County, Georgia","B01001_004",371,91
"13003","Atkinson County, Georgia","B01001_005",348,88
"13003","Atkinson County, Georgia","B01001_006",142,54
"13003","Atkinson County, Georgia","B01001_007",192,86
"13003","Atkinson County, Georgia","B01001_008",0,19
"13003","Atkinson County, Georgia","B01001_009",65,57
"13003","Atkinson County, Georgia","B01001_010",167,58
"13003","Atkinson County, Georgia","B01001_011",261,66
"13003","Atkinson County, Georgia","B01001_012",270,83
"13003","Atkinson County, Georgia","B01001_013",235,95
"13003","Atkinson County, Georgia","B01001_014",349,90
"13003","Atkinson County, Georgia","B01001_015",249,63
"13003","Atkinson County, Georgia","B01001_016",226,44
"13003","Atkinson County, Georgia","B01001_017",289,75
"13003","Atkinson County, Georgia","B01001_018",102,51
"13003","Atkinson County, Georgia","B01001_019",96,47
"13003","Atkinson County, Georgia","B01001_020",72,40
"13003","Atkinson County, Georgia","B01001_021",108,40
"13003","Atkinson County, Georgia","B01001_022",137,51
"13003","Atkinson County, Georgia","B01001_023",101,31
"13003","Atkinson County, Georgia","B01001_024",48,30
"13003","Atkinson County, Georgia","B01001_025",40,31
"13003","Atkinson County, Georgia","B01001_026",4060,76
"13003","Atkinson County, Georgia","B01001_027",215,47
"13003","Atkinson County, Georgia","B01001_028",287,78
"13003","Atkinson County, Georgia","B01001_029",311,78
"13003","Atkinson County, Georgia","B01001_030",238,54
"13003","Atkinson County, Georgia","B01001_031",248,74
"13003","Atkinson County, Georgia","B01001_032",23,20
"13003","Atkinson County, Georgia","B01001_033",6,11
"13003","Atkinson County, Georgia","B01001_034",115,60
"13003","Atkinson County, Georgia","B01001_035",251,54
"13003","Atkinson County, Georgia","B01001_036",205,39
"13003","Atkinson County, Georgia","B01001_037",296,84
"13003","Atkinson County, Georgia","B01001_038",252,82
"13003","Atkinson County, Georgia","B01001_039",206,32
"13003","Atkinson County, Georgia","B01001_040",294,64
"13003","Atkinson County, Georgia","B01001_041",309,57
"13003","Atkinson County, Georgia","B01001_042",72,48
"13003","Atkinson County, Georgia","B01001_043",121,63
"13003","Atkinson County, Georgia","B01001_044",63,40
"13003","Atkinson County, Georgia","B01001_045",143,40
"13003","Atkinson County, Georgia","B01001_046",195,70
"13003","Atkinson County, Georgia","B01001_047",74,40
"13003","Atkinson County, Georgia","B01001_048",105,48
"13003","Atkinson County, Georgia","B01001_049",31,29
"13005","Bacon County, Georgia","B01001_001",11201,NA
"13005","Bacon County, Georgia","B01001_002",5473,105
"13005","Bacon County, Georgia","B01001_003",347,76
"13005","Bacon County, Georgia","B01001_004",419,97
"13005","Bacon County, Georgia","B01001_005",438,111
"13005","Bacon County, Georgia","B01001_006",245,63
"13005","Bacon County, Georgia","B01001_007",161,45
"13005","Bacon County, Georgia","B01001_008",28,33
"13005","Bacon County, Georgia","B01001_009",91,57
"13005","Bacon County, Georgia","B01001_010",229,63
"13005","Bacon County, Georgia","B01001_011",363,62
"13005","Bacon County, Georgia","B01001_012",396,79
"13005","Bacon County, Georgia","B01001_013",365,78
"13005","Bacon County, Georgia","B01001_014",367,110
"13005","Bacon County, Georgia","B01001_015",300,18
"13005","Bacon County, Georgia","B01001_016",347,62
"13005","Bacon County, Georgia","B01001_017",384,102
"13005","Bacon County, Georgia","B01001_018",153,76
"13005","Bacon County, Georgia","B01001_019",116,58
"13005","Bacon County, Georgia","B01001_020",146,62
"13005","Bacon County, Georgia","B01001_021",177,57
"13005","Bacon County, Georgia","B01001_022",163,64
"13005","Bacon County, Georgia","B01001_023",120,41
"13005","Bacon County, Georgia","B01001_024",101,49
"13005","Bacon County, Georgia","B01001_025",17,20
"13005","Bacon County, Georgia","B01001_026",5728,105
"13005","Bacon County, Georgia","B01001_027",448,56
"13005","Bacon County, Georgia","B01001_028",430,132
"13005","Bacon County, Georgia","B01001_029",313,110
"13005","Bacon County, Georgia","B01001_030",232,56
"13005","Bacon County, Georgia","B01001_031",66,57
"13005","Bacon County, Georgia","B01001_032",41,47
"13005","Bacon County, Georgia","B01001_033",164,89
"13005","Bacon County, Georgia","B01001_034",195,110
"13005","Bacon County, Georgia","B01001_035",358,92
"13005","Bacon County, Georgia","B01001_036",358,73
"13005","Bacon County, Georgia","B01001_037",393,110
"13005","Bacon County, Georgia","B01001_038",367,106
"13005","Bacon County, Georgia","B01001_039",289,15
"13005","Bacon County, Georgia","B01001_040",319,54
"13005","Bacon County, Georgia","B01001_041",440,97
"13005","Bacon County, Georgia","B01001_042",228,88
"13005","Bacon County, Georgia","B01001_043",90,54
"13005","Bacon County, Georgia","B01001_044",107,41
"13005","Bacon County, Georgia","B01001_045",183,60
"13005","Bacon County, Georgia","B01001_046",262,68
"13005","Bacon County, Georgia","B01001_047",191,69
"13005","Bacon County, Georgia","B01001_048",155,77
"13005","Bacon County, Georgia","B01001_049",99,47
"13007","Baker County, Georgia","B01001_001",3132,NA
"13007","Baker County, Georgia","B01001_002",1530,109
"13007","Baker County, Georgia","B01001_003",44,41
"13007","Baker County, Georgia","B01001_004",121,103
"13007","Baker County, Georgia","B01001_005",105,69
"13007","Baker County, Georgia","B01001_006",70,44
"13007","Baker County, Georgia","B01001_007",30,27
"13007","Baker County, Georgia","B01001_008",15,23
"13007","Baker County, Georgia","B01001_009",6,8
"13007","Baker County, Georgia","B01001_010",73,63
"13007","Baker County, Georgia","B01001_011",92,54
"13007","Baker County, Georgia","B01001_012",73,49
"13007","Baker County, Georgia","B01001_013",75,63
"13007","Baker County, Georgia","B01001_014",147,75
"13007","Baker County, Georgia","B01001_015",137,65
"13007","Baker County, Georgia","B01001_016",109,61
"13007","Baker County, Georgia","B01001_017",71,50
"13007","Baker County, Georgia","B01001_018",22,24
"13007","Baker County, Georgia","B01001_019",47,35
"13007","Baker County, Georgia","B01001_020",35,33
"13007","Baker County, Georgia","B01001_021",52,33
"13007","Baker County, Georgia","B01001_022",92,47
"13007","Baker County, Georgia","B01001_023",56,33
"13007","Baker County, Georgia","B01001_024",58,52
"13007","Baker County, Georgia","B01001_025",0,13
"13007","Baker County, Georgia","B01001_026",1602,109
"13007","Baker County, Georgia","B01001_027",57,38
"13007","Baker County, Georgia","B01001_028",87,45
"13007","Baker County, Georgia","B01001_029",79,61
"13007","Baker County, Georgia","B01001_030",93,57
"13007","Baker County, Georgia","B01001_031",30,33
"13007","Baker County, Georgia","B01001_032",26,23
"13007","Baker County, Georgia","B01001_033",18,25
"13007","Baker County, Georgia","B01001_034",29,24
"13007","Baker County, Georgia","B01001_035",52,32
"13007","Baker County, Georgia","B01001_036",87,48
"13007","Baker County, Georgia","B01001_037",67,46
"13007","Baker County, Georgia","B01001_038",68,45
"13007","Baker County, Georgia","B01001_039",55,40
"13007","Baker County, Georgia","B01001_040",173,65
"13007","Baker County, Georgia","B01001_041",101,57
"13007","Baker County, Georgia","B01001_042",30,36
"13007","Baker County, Georgia","B01001_043",100,64
"13007","Baker County, Georgia","B01001_044",58,32
"13007","Baker County, Georgia","B01001_045",85,42
"13007","Baker County, Georgia","B01001_046",105,58
"13007","Baker County, Georgia","B01001_047",82,76
"13007","Baker County, Georgia","B01001_048",68,39
"13007","Baker County, Georgia","B01001_049",52,38
"13009","Baldwin County, Georgia","B01001_001",45111,NA
"13009","Baldwin County, Georgia","B01001_002",22815,132
"13009","Baldwin County, Georgia","B01001_003",1156,94
"13009","Baldwin County, Georgia","B01001_004",1293,202
"13009","Baldwin County, Georgia","B01001_005",1169,210
"13009","Baldwin County, Georgia","B01001_006",685,49
"13009","Baldwin County, Georgia","B01001_007",1305,64
"13009","Baldwin County, Georgia","B01001_008",553,230
"13009","Baldwin County, Georgia","B01001_009",517,196
"13009","Baldwin County, Georgia","B01001_010",1770,288
"13009","Baldwin County, Georgia","B01001_011",1553,109
"13009","Baldwin County, Georgia","B01001_012",1268,53
"13009","Baldwin County, Georgia","B01001_013",1319,227
"13009","Baldwin County, Georgia","B01001_014",1161,247
"13009","Baldwin County, Georgia","B01001_015",1408,24
"13009","Baldwin County, Georgia","B01001_016",1517,82
"13009","Baldwin County, Georgia","B01001_017",1532,181
"13009","Baldwin County, Georgia","B01001_018",629,171
"13009","Baldwin County, Georgia","B01001_019",746,194
"13009","Baldwin County, Georgia","B01001_020",475,159
"13009","Baldwin County, Georgia","B01001_021",691,153
"13009","Baldwin County, Georgia","B01001_022",858,154
"13009","Baldwin County, Georgia","B01001_023",598,114
"13009","Baldwin County, Georgia","B01001_024",353,100
"13009","Baldwin County, Georgia","B01001_025",259,75
"13009","Baldwin County, Georgia","B01001_026",22296,132
"13009","Baldwin County, Georgia","B01001_027",1060,31
"13009","Baldwin County, Georgia","B01001_028",1261,219
"13009","Baldwin County, Georgia","B01001_029",1123,227
"13009","Baldwin County, Georgia","B01001_030",758,53
"13009","Baldwin County, Georgia","B01001_031",1842,251
"13009","Baldwin County, Georgia","B01001_032",640,184
"13009","Baldwin County, Georgia","B01001_033",1089,292
"13009","Baldwin County, Georgia","B01001_034",720,248
"13009","Baldwin County, Georgia","B01001_035",1342,81
"13009","Baldwin County, Georgia","B01001_036",1110,28
"13009","Baldwin County, Georgia","B01001_037",1437,183
"13009","Baldwin County, Georgia","B01001_038",805,187
"13009","Baldwin County, Georgia","B01001_039",1249,54
"13009","Baldwin County, Georgia","B01001_040",1279,1
"13009","Baldwin County, Georgia","B01001_041",1306,204
"13009","Baldwin County, Georgia","B01001_042",754,200
"13009","Baldwin County, Georgia","B01001_043",796,182
"13009","Baldwin County, Georgia","B01001_044",489,165
"13009","Baldwin County, Georgia","B01001_045",766,193
"13009","Baldwin County, Georgia","B01001_046",960,161
"13009","Baldwin County, Georgia","B01001_047",662,136
"13009","Baldwin County, Georgia","B01001_048",430,139
"13009","Baldwin County, Georgia","B01001_049",418,103
"13011","Banks County, Georgia","B01001_001",18708,NA
"13011","Banks County, Georgia","B01001_002",9400,143
"13011","Banks County, Georgia","B01001_003",486,43
"13011","Banks County, Georgia","B01001_004",593,108
"13011","Banks County, Georgia","B01001_005",742,138
"13011","Banks County, Georgia","B01001_006",495,63
"13011","Banks County, Georgia","B01001_007",222,37
"13011","Banks County, Georgia","B01001_008",155,69
"13011","Banks County, Georgia","B01001_009",35,28
"13011","Banks County, Georgia","B01001_010",364,108
"13011","Banks County, Georgia","B01001_011",488,17
"13011","Banks County, Georgia","B01001_012",499,55
"13011","Banks County, Georgia","B01001_013",539,100
"13011","Banks County, Georgia","B01001_014",615,109
"13011","Banks County, Georgia","B01001_015",722,57
"13011","Banks County, Georgia","B01001_016",704,66
"13011","Banks County, Georgia","B01001_017",648,127
"13011","Banks County, Georgia","B01001_018",330,121
"13011","Banks County, Georgia","B01001_019",356,97
"13011","Banks County, Georgia","B01001_020",230,79
"13011","Banks County, Georgia","B01001_021",301,71
"13011","Banks County, Georgia","B01001_022",363,82
"13011","Banks County, Georgia","B01001_023",303,69
"13011","Banks County, Georgia","B01001_024",140,61
"13011","Banks County, Georgia","B01001_025",70,39
"13011","Banks County, Georgia","B01001_026",9308,143
"13011","Banks County, Georgia","B01001_027",524,62
"13011","Banks County, Georgia","B01001_028",522,95
"13011","Banks County, Georgia","B01001_029",589,89
"13011","Banks County, Georgia","B01001_030",396,44
"13011","Banks County, Georgia","B01001_031",163,21
"13011","Banks County, Georgia","B01001_032",111,65
"13011","Banks County, Georgia","B01001_033",175,67
"13011","Banks County, Georgia","B01001_034",178,61
"13011","Banks County, Georgia","B01001_035",599,86
"13011","Banks County, Georgia","B01001_036",609,117
"13011","Banks County, Georgia","B01001_037",633,94
"13011","Banks County, Georgia","B01001_038",580,101
"13011","Banks County, Georgia","B01001_039",600,54
"13011","Banks County, Georgia","B01001_040",718,78
"13011","Banks County, Georgia","B01001_041",730,125
"13011","Banks County, Georgia","B01001_042",194,86
"13011","Banks County, Georgia","B01001_043",315,113
"13011","Banks County, Georgia","B01001_044",206,75
"13011","Banks County, Georgia","B01001_045",439,91
"13011","Banks County, Georgia","B01001_046",405,86
"13011","Banks County, Georgia","B01001_047",312,72
"13011","Banks County, Georgia","B01001_048",161,64
"13011","Banks County, Georgia","B01001_049",149,63
"13013","Barrow County, Georgia","B01001_001",78991,NA
"13013","Barrow County, Georgia","B01001_002",38740,65
"13013","Barrow County, Georgia","B01001_003",2754,2
"13013","Barrow County, Georgia","B01001_004",2917,278
"13013","Barrow County, Georgia","B01001_005",3119,280
"13013","Barrow County, Georgia","B01001_006",1758,36
"13013","Barrow County, Georgia","B01001_007",908,127
"13013","Barrow County, Georgia","B01001_008",485,154
"13013","Barrow County, Georgia","B01001_009",532,132
"13013","Barrow County, Georgia","B01001_010",1313,182
"13013","Barrow County, Georgia","B01001_011",2834,30
"13013","Barrow County, Georgia","B01001_012",2907,75
"13013","Barrow County, Georgia","B01001_013",2684,257
"13013","Barrow County, Georgia","B01001_014",2911,256
"13013","Barrow County, Georgia","B01001_015",2638,65
"13013","Barrow County, Georgia","B01001_016",2534,55
"13013","Barrow County, Georgia","B01001_017",2291,236
"13013","Barrow County, Georgia","B01001_018",863,165
"13013","Barrow County, Georgia","B01001_019",1069,165
"13013","Barrow County, Georgia","B01001_020",699,124
"13013","Barrow County, Georgia","B01001_021",887,155
"13013","Barrow County, Georgia","B01001_022",1280,193
"13013","Barrow County, Georgia","B01001_023",668,107
"13013","Barrow County, Georgia","B01001_024",372,101
"13013","Barrow County, Georgia","B01001_025",317,106
"13013","Barrow County, Georgia","B01001_026",40251,65
"13013","Barrow County, Georgia","B01001_027",2707,31
"13013","Barrow County, Georgia","B01001_028",3043,273
"13013","Barrow County, Georgia","B01001_029",2769,273
"13013","Barrow County, Georgia","B01001_030",1678,37
"13013","Barrow County, Georgia","B01001_031",829,110
"13013","Barrow County, Georgia","B01001_032",386,138
"13013","Barrow County, Georgia","B01001_033",326,111
"13013","Barrow County, Georgia","B01001_034",1548,189
"13013","Barrow County, Georgia","B01001_035",2909,19
"13013","Barrow County, Georgia","B01001_036",2975,65
"13013","Barrow County, Georgia","B01001_037",2811,312
"13013","Barrow County, Georgia","B01001_038",2774,319
"13013","Barrow County, Georgia","B01001_039",2727,39
"13013","Barrow County, Georgia","B01001_040",2636,51
"13013","Barrow County, Georgia","B01001_041",2682,218
"13013","Barrow County, Georgia","B01001_042",820,131
"13013","Barrow County, Georgia","B01001_043",1109,192
"13013","Barrow County, Georgia","B01001_044",806,138
"13013","Barrow County, Georgia","B01001_045",929,145
"13013","Barrow County, Georgia","B01001_046",1701,189
"13013","Barrow County, Georgia","B01001_047",958,152
"13013","Barrow County, Georgia","B01001_048",652,135
"13013","Barrow County, Georgia","B01001_049",476,109
"13015","Bartow County, Georgia","B01001_001",104919,NA
"13015","Bartow County, Georgia","B01001_002",51825,157
"13015","Bartow County, Georgia","B01001_003",3570,81
"13015","Bartow County, Georgia","B01001_004",3881,392
"13015","Bartow County, Georgia","B01001_005",3400,386
"13015","Bartow County, Georgia","B01001_006",2281,144
"13015","Bartow County, Georgia","B01001_007",1133,64
"13015","Bartow County, Georgia","B01001_008",993,274
"13015","Bartow County, Georgia","B01001_009",723,260
"13015","Bartow County, Georgia","B01001_010",1776,304
"13015","Bartow County, Georgia","B01001_011",3468,156
"13015","Bartow County, Georgia","B01001_012",3237,175
"13015","Bartow County, Georgia","B01001_013",3089,360
"13015","Bartow County, Georgia","B01001_014",3664,335
"13015","Bartow County, Georgia","B01001_015",3589,210
"13015","Bartow County, Georgia","B01001_016",3884,173
"13015","Bartow County, Georgia","B01001_017",3844,345
"13015","Bartow County, Georgia","B01001_018",1042,236
"13015","Bartow County, Georgia","B01001_019",1834,292
"13015","Bartow County, Georgia","B01001_020",766,197
"13015","Bartow County, Georgia","B01001_021",1594,216
"13015","Bartow County, Georgia","B01001_022",1879,233
"13015","Bartow County, Georgia","B01001_023",1191,163
"13015","Bartow County, Georgia","B01001_024",547,145
"13015","Bartow County, Georgia","B01001_025",440,123
"13015","Bartow County, Georgia","B01001_026",53094,157
"13015","Bartow County, Georgia","B01001_027",3290,39
"13015","Bartow County, Georgia","B01001_028",3084,299
"13015","Bartow County, Georgia","B01001_029",3889,298
"13015","Bartow County, Georgia","B01001_030",2250,144
"13015","Bartow County, Georgia","B01001_031",1163,150
"13015","Bartow County, Georgia","B01001_032",686,222
"13015","Bartow County, Georgia","B01001_033",513,167
"13015","Bartow County, Georgia","B01001_034",2042,222
"13015","Bartow County, Georgia","B01001_035",3697,62
"13015","Bartow County, Georgia","B01001_036",3391,42
"13015","Bartow County, Georgia","B01001_037",3646,334
"13015","Bartow County, Georgia","B01001_038",3178,320
"13015","Bartow County, Georgia","B01001_039",3626,84
"13015","Bartow County, Georgia","B01001_040",3930,113
"13015","Bartow County, Georgia","B01001_041",4065,291
"13015","Bartow County, Georgia","B01001_042",1169,204
"13015","Bartow County, Georgia","B01001_043",1529,255
"13015","Bartow County, Georgia","B01001_044",1143,259
"13015","Bartow County, Georgia","B01001_045",1529,223
"13015","Bartow County, Georgia","B01001_046",2150,243
"13015","Bartow County, Georgia","B01001_047",1451,199
"13015","Bartow County, Georgia","B01001_048",817,175
"13015","Bartow County, Georgia","B01001_049",856,170
"13017","Ben Hill County, Georgia","B01001_001",17033,NA
"13017","Ben Hill County, Georgia","B01001_002",8139,141
"13017","Ben Hill County, Georgia","B01001_003",654,104
"13017","Ben Hill County, Georgia","B01001_004",385,171
"13017","Ben Hill County, Georgia","B01001_005",865,164
"13017","Ben Hill County, Georgia","B01001_006",296,88
"13017","Ben Hill County, Georgia","B01001_007",273,110
"13017","Ben Hill County, Georgia","B01001_008",95,90
"13017","Ben Hill County, Georgia","B01001_009",139,91
"13017","Ben Hill County, Georgia","B01001_010",280,104
"13017","Ben Hill County, Georgia","B01001_011",364,94
"13017","Ben Hill County, Georgia","B01001_012",362,69
"13017","Ben Hill County, Georgia","B01001_013",513,156
"13017","Ben Hill County, Georgia","B01001_014",597,156
"13017","Ben Hill County, Georgia","B01001_015",433,96
"13017","Ben Hill County, Georgia","B01001_016",625,146
"13017","Ben Hill County, Georgia","B01001_017",638,99
"13017","Ben Hill County, Georgia","B01001_018",144,55
"13017","Ben Hill County, Georgia","B01001_019",320,80
"13017","Ben Hill County, Georgia","B01001_020",180,81
"13017","Ben Hill County, Georgia","B01001_021",256,96
"13017","Ben Hill County, Georgia","B01001_022",305,75
"13017","Ben Hill County, Georgia","B01001_023",223,60
"13017","Ben Hill County, Georgia","B01001_024",132,62
"13017","Ben Hill County, Georgia","B01001_025",60,34
"13017","Ben Hill County, Georgia","B01001_026",8894,141
"13017","Ben Hill County, Georgia","B01001_027",441,105
"13017","Ben Hill County, Georgia","B01001_028",371,151
"13017","Ben Hill County, Georgia","B01001_029",799,135
"13017","Ben Hill County, Georgia","B01001_030",463,196
"13017","Ben Hill County, Georgia","B01001_031",274,163
"13017","Ben Hill County, Georgia","B01001_032",10,16
"13017","Ben Hill County, Georgia","B01001_033",118,96
"13017","Ben Hill County, Georgia","B01001_034",409,150
"13017","Ben Hill County, Georgia","B01001_035",409,74
"13017","Ben Hill County, Georgia","B01001_036",573,161
"13017","Ben Hill County, Georgia","B01001_037",441,156
"13017","Ben Hill County, Georgia","B01001_038",465,146
"13017","Ben Hill County, Georgia","B01001_039",619,134
"13017","Ben Hill County, Georgia","B01001_040",547,23
"13017","Ben Hill County, Georgia","B01001_041",586,130
"13017","Ben Hill County, Georgia","B01001_042",340,103
"13017","Ben Hill County, Georgia","B01001_043",335,101
"13017","Ben Hill County, Georgia","B01001_044",300,101
"13017","Ben Hill County, Georgia","B01001_045",341,105
"13017","Ben Hill County, Georgia","B01001_046",329,98
"13017","Ben Hill County, Georgia","B01001_047",328,84
"13017","Ben Hill County, Georgia","B01001_048",146,61
"13017","Ben Hill County, Georgia","B01001_049",250,77
"13019","Berrien County, Georgia","B01001_001",19152,NA
